UNIQUE KEY,DATE,TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,PERSONS INJURED,PERSONS KILLED,PEDESTRIANS INJURED,PEDESTRIANS KILLED,CYCLISTS INJURED,CYCLISTS KILLED,MOTORISTS INJURED,MOTORISTS KILLED,VEHICLE 1 TYPE,VEHICLE 2 TYPE,VEHICLE 3 TYPE,VEHICLE 4 TYPE,VEHICLE 5 TYPE,VEHICLE 1 FACTOR,VEHICLE 2 FACTOR,VEHICLE 3 FACTOR,VEHICLE 4 FACTOR,VEHICLE 5 FACTOR
3356920,12/19/2015,14:12,BROOKLYN,11211,40.7064792,-73.9637444,"(40.7064792, -73.9637444)",BEDFORD AVENUE,CLYMER STREET,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,SPORT UTILITY/STATION WAGON,PASSENGER VEHICLE,PASSENGER VEHICLE,,DRIVER INATTENTION/DISTRACTION,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,
3571918,11/24/2016,9:11,BROOKLYN,11203,40.6470069,-73.9462597,"(40.6470069, -73.9462597)",NEW YORK AVENUE,TILDEN AVENUE,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY/STATION WAGON,,,DRIVER INATTENTION/DISTRACTION,UNSPECIFIED,UNSPECIFIED,,
3177522,3/1/2015,11:22,MANHATTAN,10013,40.7181584,-73.9979293,"(40.7181584, -73.9979293)",HESTER STREET,MULBERRY STREET,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,OTHER VEHICULAR,UNSPECIFIED,,,
3311900,10/9/2015,7:15,,,,,,ROCKAWAY AVENUE,OSBORN STREET,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,BUS,,,,UNSAFE SPEED,UNSPECIFIED,,,
3371112,1/15/2016,8:31,,,40.8040166,-73.9309605,"(40.8040166, -73.9309605)",,,,0,0,0,0,0,0,0,0,SPORT UTILITY/STATION WAGON,OTHER,,,,TURNING IMPROPERLY,UNSPECIFIED,,,
3525998,9/23/2016,13:09,BROOKLYN,11201,,,,HICKS STREET,PIERREPONT STREET,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,PICK-UP TRUCK,,,,UNSPECIFIED,UNSPECIFIED,,,
3210913,4/27/2015,11:54,QUEENS,11377,40.7562991,-73.8989268,"(40.7562991, -73.8989268)",68 STREET,32 AVENUE,,4,0,0,0,0,0,4,0,PICK-UP TRUCK,SPORT UTILITY/STATION WAGON,PASSENGER VEHICLE,PASSENGER VEHICLE,,PHYSICAL DISABILITY,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,
3304761,9/28/2015,12:35,MANHATTAN,10075,40.773642,-73.9598555,"(40.773642, -73.9598555)",EAST 77 STREET,LEXINGTON AVENUE,,1,0,1,0,0,0,0,0,SMALL COM VEH(4 TIRES),,,,,DRIVER INATTENTION/DISTRACTION,,,,
3363256,12/31/2015,13:30,,,,,,HORACE HARDING EXPRESSWAY,160 STREET,,0,0,0,0,0,0,0,0,SPORT UTILITY/STATION WAGON,SPORT UTILITY/STATION WAGON,SPORT UTILITY/STATION WAGON,,,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,,
3589183,12/26/2016,23:37,,,,,,3 AVENUE,EAST 139 STREET,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,PASSING OR LANE USAGE IMPROPER,PASSING OR LANE USAGE IMPROPER,,,
3523709,9/19/2016,6:59,,,40.83801,-73.87329,"(40.83801, -73.87329)",,,,1,0,0,0,0,0,1,0,PICK-UP TRUCK,,,,,UNSAFE LANE CHANGING,UNSPECIFIED,,,
3614128,2/11/2017,19:10,MANHATTAN,10023,40.778606,-73.98163,"(40.778606, -73.98163)",AMSTERDAM AVENUE,WEST 72 STREET,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,PASSING OR LANE USAGE IMPROPER,PASSING OR LANE USAGE IMPROPER,,,
3182104,3/7/2015,8:30,QUEENS,11385,40.6983198,-73.9001002,"(40.6983198, -73.9001002)",NORMAN STREET,SENECA AVENUE,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,UNSPECIFIED,UNSPECIFIED,,,
3459327,6/9/2016,17:55,BROOKLYN,11220,40.6323333,-74.0185292,"(40.6323333, -74.0185292)",BAY RIDGE AVENUE,6 AVENUE,,2,0,0,0,0,0,2,0,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,UNSPECIFIED,UNSPECIFIED,,,
3349169,12/7/2015,8:10,BROOKLYN,11213,40.6714738,-73.9308686,"(40.6714738, -73.9308686)",UTICA AVENUE,STERLING PLACE,,1,0,0,0,0,0,1,0,SPORT UTILITY/STATION WAGON,PASSENGER VEHICLE,,,,FELL ASLEEP,UNSPECIFIED,,,
3377929,1/26/2016,8:40,QUEENS,11374,40.7272869,-73.85731,"(40.7272869, -73.85731)",SAUNDERS STREET,65 ROAD,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,UNKNOWN,,,,UNSPECIFIED,UNSPECIFIED,,,
3205305,4/18/2015,18:30,BROOKLYN,11215,40.6774056,-73.9830482,"(40.6774056, -73.9830482)",4 AVENUE,UNION STREET,,1,0,0,0,0,0,1,0,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,UNSPECIFIED,UNSPECIFIED,,,
3490022,7/28/2016,17:30,BRONX,10472,40.8301816,-73.8640598,"(40.8301816, -73.8640598)",THIERIOT AVENUE,GLEASON AVENUE,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,UNSPECIFIED,UNSPECIFIED,,,
3233668,6/1/2015,15:05,BROOKLYN,11230,40.6265698,-73.9709207,"(40.6265698, -73.9709207)",OCEAN PARKWAY,AVENUE I,,0,0,0,0,0,0,0,0,SPORT UTILITY/STATION WAGON,SPORT UTILITY/STATION WAGON,,,,PRESCRIPTION MEDICATION,UNSPECIFIED,,,
3247560,6/27/2015,16:15,MANHATTAN,10027,40.8134957,-73.9531084,"(40.8134957, -73.9531084)",WEST 128 STREET,CONVENT AVENUE,,0,0,0,0,0,0,0,0,TAXI,PASSENGER VEHICLE,,,,UNSPECIFIED,UNSPECIFIED,,,
3349748,12/7/2015,16:00,BROOKLYN,11229,40.6083847,-73.959159,"(40.6083847, -73.959159)",KINGS HIGHWAY,EAST 14 STREET,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,SPORT UTILITY/STATION WAGON,,,,LOST CONSCIOUSNESS,,,,
3261564,7/20/2015,18:38,MANHATTAN,10027,40.8126915,-73.9531271,"(40.8126915, -73.9531271)",WEST 127 STREET,MORNINGSIDE AVENUE,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,FATIGUED/DROWSY,UNSPECIFIED,,,
3324694,10/28/2015,12:00,BRONX,10469,40.8591802,-73.83906,"(40.8591802, -73.83906)",ASTOR AVENUE,KINGSLAND AVENUE,,0,0,0,0,0,0,0,0,OTHER,,,,,UNSPECIFIED,UNSPECIFIED,,,
3535466,9/29/2016,17:09,,,,,,WEST 126 STREET,,,1,0,0,0,0,0,1,0,PASSENGER VEHICLE,,,,,DRIVER INATTENTION/DISTRACTION,,,,
3609958,2/3/2017,20:10,BROOKLYN,11226,40.64295,-73.95356,"(40.64295, -73.95356)",CLARENDON ROAD,EAST 25 STREET,,2,0,0,0,0,0,2,0,PASSENGER VEHICLE,SPORT UTILITY/STATION WAGON,,,,FAILURE TO YIELD RIGHT-OF-WAY,UNSPECIFIED,,,
3614444,2/10/2017,16:20,,,40.77039,-73.954124,"(40.77039, -73.954124)",,,EAST 76 STREET,0,0,0,0,0,0,0,0,SPORT UTILITY/STATION WAGON,SPORT UTILITY/STATION WAGON,,,,DRIVER INATTENTION/DISTRACTION,UNSPECIFIED,,,
3362719,12/29/2015,21:15,QUEENS,11364,40.7386362,-73.7407727,"(40.7386362, -73.7407727)",KINGSBURY AVENUE,GRAND CENTRAL PARKWAY,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,UNKNOWN,,,,DRIVER INEXPERIENCE,UNSPECIFIED,,,
3229630,5/28/2015,11:07,BRONX,10458,40.8593524,-73.8897794,"(40.8593524, -73.8897794)",WASHINGTON AVENUE,EAST 189 STREET,,0,0,0,0,0,0,0,0,SPORT UTILITY/STATION WAGON,SPORT UTILITY/STATION WAGON,,,,UNSPECIFIED,UNSPECIFIED,,,
3291008,9/5/2015,1:00,MANHATTAN,10027,40.8172199,-73.9522712,"(40.8172199, -73.9522712)",CONVENT AVENUE,WEST 133 STREET,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,PICK-UP TRUCK,,,,OTHER VEHICULAR,UNSPECIFIED,,,
3147973,1/6/2015,16:40,,,,,,,,106 & E DR,1,0,0,0,0,0,1,0,PASSENGER VEHICLE,,,,,PAVEMENT SLIPPERY,,,,
3549239,10/28/2016,23:10,QUEENS,11375,40.7369962,-73.8516888,"(40.7369962, -73.8516888)",62 AVENUE,108 STREET,,0,0,0,0,0,0,0,0,SPORT UTILITY/STATION WAGON,PICK-UP TRUCK,,,,UNSAFE LANE CHANGING,UNSPECIFIED,,,
3601274,1/20/2017,4:30,,,,,,MEEKER AVENUE,MC GUINNESS BLVD SOUTH,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,SPORT UTILITY/STATION WAGON,,,,UNSAFE LANE CHANGING,UNSAFE LANE CHANGING,,,
3329369,11/5/2015,13:10,MANHATTAN,10031,40.8220183,-73.9536697,"(40.8220183, -73.9536697)",WEST 138 STREET,BROADWAY,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,SPORT UTILITY/STATION WAGON,,,,BACKING UNSAFELY,UNSPECIFIED,,,
3511239,8/31/2016,17:08,BRONX,10466,,,,EAST 222 STREET,BRONXWOOD AVENUE,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,UNSPECIFIED,UNSPECIFIED,,,
3369132,1/12/2016,10:20,MANHATTAN,10036,40.7597902,-73.9879256,"(40.7597902, -73.9879256)",WEST 46 STREET,8 AVENUE,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,SPORT UTILITY/STATION WAGON,,,,AGGRESSIVE DRIVING/ROAD RAGE,UNSPECIFIED,,,
3585632,12/23/2016,20:55,,,,,,HILLSIDE AVENUE,,,1,0,2,0,0,0,0,0,SPORT UTILITY/STATION WAGON,,,,,DRIVER INATTENTION/DISTRACTION,,,,
3597892,1/13/2017,17:43,BROOKLYN,11212,40.6562201,-73.9131451,"(40.6562201, -73.9131451)",EAST 98 STREET,STRAUSS STREET,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,,,,,TURNING IMPROPERLY,UNSPECIFIED,,,
3390668,2/18/2016,15:30,BRONX,10452,40.838156,-73.9211944,"(40.838156, -73.9211944)",WEST 169 STREET,CROMWELL AVENUE,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,BUS,,,,DRIVER INATTENTION/DISTRACTION,UNSPECIFIED,,,
3486679,7/23/2016,18:00,,,40.8166192,-73.8941292,"(40.8166192, -73.8941292)",,,,1,0,0,0,0,0,1,0,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,UNSPECIFIED,UNSPECIFIED,,,
3485603,7/20/2016,14:00,,,,,,3 AVENUE,,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,UNSPECIFIED,UNSPECIFIED,,,
3604206,1/23/2017,11:00,BROOKLYN,11230,40.622406,-73.96451,"(40.622406, -73.96451)",,,1111      AVENUE K,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,,,,,UNSPECIFIED,UNSPECIFIED,,,
3180937,3/6/2015,1:05,MANHATTAN,10018,40.7522807,-73.9896919,"(40.7522807, -73.9896919)",7 AVENUE,WEST 36 STREET,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,TAXI,,,,TURNING IMPROPERLY,TURNING IMPROPERLY,,,
3440475,5/5/2016,14:45,MANHATTAN,10030,40.8153057,-73.9436997,"(40.8153057, -73.9436997)",7 AVENUE,WEST 135 STREET,,2,0,0,0,0,0,2,0,PASSENGER VEHICLE,,,,,UNSPECIFIED,UNSPECIFIED,,,
3326874,10/30/2015,12:40,BROOKLYN,11216,40.6802907,-73.9477291,"(40.6802907, -73.9477291)",FULTON STREET,VERONA PLACE,,0,0,0,0,0,0,0,0,BUS,PASSENGER VEHICLE,,,,UNSPECIFIED,UNSPECIFIED,,,
3612560,1/18/2017,17:53,BROOKLYN,11219,40.63358,-74.00483,"(40.63358, -74.00483)",59 STREET,FORT HAMILTON PARKWAY,,1,0,0,0,1,0,0,0,BICYCLE,PASSENGER VEHICLE,,,,DRIVER INATTENTION/DISTRACTION,UNSPECIFIED,,,
3470689,6/25/2016,10:09,BROOKLYN,11212,40.6562732,-73.9073064,"(40.6562732, -73.9073064)",ROCKAWAY AVENUE,HEGEMAN AVENUE,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,UNSPECIFIED,UNSPECIFIED,,,
3605432,1/26/2017,4:25,MANHATTAN,10034,40.862392,-73.91802,"(40.862392, -73.91802)",WEST 205 STREET,9 AVENUE,,1,0,0,0,0,0,2,0,PASSENGER VEHICLE,SPORT UTILITY/STATION WAGON,SPORT UTILITY/STATION WAGON,,,DRIVER INATTENTION/DISTRACTION,UNSPECIFIED,UNSPECIFIED,,
3318814,10/19/2015,16:09,,,40.5846,-73.9160192,"(40.5846, -73.9160192)",,,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,SPORT UTILITY/STATION WAGON,,,,DRIVER INATTENTION/DISTRACTION,UNSPECIFIED,,,
3162037,1/31/2015,15:11,BROOKLYN,11217,40.6829709,-73.976665,"(40.6829709, -73.976665)",PACIFIC STREET,FLATBUSH AVENUE,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,UNKNOWN,,,,UNSPECIFIED,UNSPECIFIED,,,
3546047,10/21/2016,11:10,,,,,,2 AVENUE,,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,,,,,OBSTRUCTION/DEBRIS,UNSAFE LANE CHANGING,,,
3173778,2/22/2015,8:18,,,,,,EDGERTON BOULEVARD,GRAND CENTRAL PARKWAY SR SOUTH,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,,,,,PAVEMENT SLIPPERY,,,,
3284363,8/24/2015,18:25,STATEN ISLAND,10310,40.6381101,-74.1092534,"(40.6381101, -74.1092534)",HENDERSON AVENUE,DAVIS AVENUE,,0,0,0,0,0,0,0,0,SPORT UTILITY/STATION WAGON,PASSENGER VEHICLE,,,,UNSPECIFIED,UNSPECIFIED,,,
3325624,10/29/2015,16:00,BROOKLYN,11249,40.7016614,-73.9614533,"(40.7016614, -73.9614533)",WILLIAMSBURG STREET WEST,WYTHE AVENUE,,0,0,0,0,0,0,0,0,SPORT UTILITY/STATION WAGON,PASSENGER VEHICLE,,,,LOST CONSCIOUSNESS,FAILURE TO YIELD RIGHT-OF-WAY,,,
3243471,6/19/2015,18:14,BRONX,10453,40.8514016,-73.9060513,"(40.8514016, -73.9060513)",EAST 179 STREET,CRESTON AVENUE,,1,0,0,0,1,0,0,0,PASSENGER VEHICLE,BICYCLE,,,,UNSPECIFIED,UNSPECIFIED,,,
3437752,5/10/2016,17:11,BRONX,10459,40.820189,-73.8906752,"(40.820189, -73.8906752)",BRUCKNER BOULEVARD,HUNTS POINT AVENUE,,1,0,0,0,1,0,0,0,PASSENGER VEHICLE,BICYCLE,,,,UNSPECIFIED,UNSPECIFIED,,,
3254428,7/8/2015,17:13,BROOKLYN,11212,40.6694056,-73.9126017,"(40.6694056, -73.9126017)",PITKIN AVENUE,BRISTOL STREET,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,DRIVER INATTENTION/DISTRACTION,UNSPECIFIED,,,
3385416,2/7/2016,10:35,QUEENS,11370,40.764912,-73.8842139,"(40.764912, -73.8842139)",,,24-11 85 ST,0,0,0,0,0,0,0,0,SPORT UTILITY/STATION WAGON,SPORT UTILITY/STATION WAGON,,,,OTHER VEHICULAR,UNSPECIFIED,,,
3485805,7/20/2016,17:20,,,40.6651524,-73.8258822,"(40.6651524, -73.8258822)",,,,1,0,0,0,0,0,1,0,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,UNSPECIFIED,UNSPECIFIED,,,
3310330,10/5/2015,20:15,STATEN ISLAND,10309,40.527667,-74.2302289,"(40.527667, -74.2302289)",VETERANS ROAD WEST,TYRELLAN AVENUE,,0,0,0,0,0,0,0,0,VAN,PASSENGER VEHICLE,,,,DRIVER INATTENTION/DISTRACTION,UNSPECIFIED,,,
3529128,9/27/2016,21:09,QUEENS,11419,,,,103 AVENUE,113 STREET,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,DRIVER INATTENTION/DISTRACTION,DRIVER INATTENTION/DISTRACTION,UNSPECIFIED,UNSPECIFIED,
3446747,5/27/2016,23:10,BROOKLYN,11204,40.6093833,-73.9770437,"(40.6093833, -73.9770437)",,,1566 WEST 3 STREET,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,UNSPECIFIED,UNSPECIFIED,,,
3604190,1/24/2017,8:00,BROOKLYN,11209,40.634792,-74.032326,"(40.634792, -74.032326)",COLONIAL ROAD,72 STREET,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,FAILURE TO YIELD RIGHT-OF-WAY,UNSPECIFIED,,,
3419746,3/23/2016,15:05,BROOKLYN,11215,40.6770794,-73.986311,"(40.6770794, -73.986311)",3 AVENUE,CARROLL STREET,,1,0,1,0,0,0,0,0,PASSENGER VEHICLE,,,,,AGGRESSIVE DRIVING/ROAD RAGE,,,,
3176409,2/26/2015,11:35,,,,,,WEST 75 STREET,AMSTERDAM AVENUE,,0,0,0,0,0,0,0,0,VAN,LARGE COM VEH(6 OR MORE TIRES),,,,OTHER VEHICULAR,OTHER VEHICULAR,,,
3402244,3/9/2016,10:20,BRONX,10451,40.8116183,-73.9311566,"(40.8116183, -73.9311566)",EAST 135 STREET,PARK AVENUE,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,SPORT UTILITY/STATION WAGON,,,,UNSPECIFIED,UNSPECIFIED,,,
3602259,1/20/2017,21:01,QUEENS,11414,40.664192,-73.841125,"(40.664192, -73.841125)",CROSS BAY BOULEVARD,156 AVENUE,,0,0,0,0,0,0,0,0,SPORT UTILITY/STATION WAGON,PASSENGER VEHICLE,,,,UNSAFE LANE CHANGING,UNSPECIFIED,,,
3561396,11/16/2016,9:11,QUEENS,11420,40.6715282,-73.8157203,"(40.6715282, -73.8157203)",133 AVENUE,123 STREET,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,SPORT UTILITY/STATION WAGON,,,,UNSPECIFIED,UNSPECIFIED,,,
3353410,12/14/2015,16:11,BROOKLYN,11204,40.619132,-73.9901807,"(40.619132, -73.9901807)",65 STREET,18 AVENUE,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,LARGE COM VEH(6 OR MORE TIRES),,,,UNSPECIFIED,UNSPECIFIED,,,
3556622,11/8/2016,15:11,,,40.803589,-73.9155124,"(40.803589, -73.9155124)",,,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,DRIVER INATTENTION/DISTRACTION,UNSPECIFIED,,,
3408320,4/9/2016,17:05,MANHATTAN,10019,40.7692957,-73.9949385,"(40.7692957, -73.9949385)",WEST 54 STREET,WEST SIDE HIGHWAY,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,UNSPECIFIED,UNSPECIFIED,,,
3489162,7/28/2016,4:10,MANHATTAN,10014,40.7311273,-74.0042251,"(40.7311273, -74.0042251)",7 AVENUE SOUTH,MORTON STREET,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,UNSPECIFIED,UNSPECIFIED,,,
3304548,9/25/2015,16:45,,,40.769326,-73.8363379,"(40.769326, -73.8363379)",,,,0,0,0,0,0,0,0,0,SPORT UTILITY/STATION WAGON,PASSENGER VEHICLE,,,,FATIGUED/DROWSY,UNSPECIFIED,,,
3229944,5/29/2015,8:00,QUEENS,11355,40.7521997,-73.8123571,"(40.7521997, -73.8123571)",PARSONS BOULEVARD,LABURNAM AVENUE,,1,0,0,0,1,0,0,0,PASSENGER VEHICLE,BICYCLE,,,,LOST CONSCIOUSNESS,UNSPECIFIED,,,
3225239,5/20/2015,17:00,QUEENS,11377,40.7569869,-73.9073648,"(40.7569869, -73.9073648)",31 AVENUE,54 STREET,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,FAILURE TO YIELD RIGHT-OF-WAY,UNSPECIFIED,,,
3576031,12/1/2016,15:12,QUEENS,11367,40.7289584,-73.8271758,"(40.7289584, -73.8271758)",,,138-44    JEWEL AVENUE,0,0,0,0,0,0,0,0,PICK-UP TRUCK,PASSENGER VEHICLE,,,,DRIVER INATTENTION/DISTRACTION,DRIVER INATTENTION/DISTRACTION,,,
3403054,3/10/2016,10:06,,,,,,CONDUIT BOULEVARD,FORBELL STREET,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,OUTSIDE CAR DISTRACTION,FATIGUED/DROWSY,,,
3399489,3/4/2016,8:10,BROOKLYN,11212,40.6553118,-73.9031775,"(40.6553118, -73.9031775)",LINDEN BOULEVARD,STONE AVENUE,,0,0,0,0,0,0,0,0,SPORT UTILITY/STATION WAGON,PASSENGER VEHICLE,,,,UNSPECIFIED,UNSPECIFIED,,,
3159401,1/26/2015,11:00,,,,,,37 AVENUE,72 STREET,,0,0,0,0,0,0,0,0,SPORT UTILITY/STATION WAGON,VAN,,,,UNSPECIFIED,UNSPECIFIED,,,
3556864,11/9/2016,9:11,QUEENS,11385,40.6962199,-73.8998689,"(40.6962199, -73.8998689)",DECATUR STREET,CYPRESS AVENUE,,0,0,0,0,0,0,0,0,SPORT UTILITY/STATION WAGON,PASSENGER VEHICLE,,,,BACKING UNSAFELY,UNSPECIFIED,,,
3573811,12/5/2016,19:12,,,,,,WEST 39 STREET,,,0,0,0,0,0,0,0,0,SPORT UTILITY/STATION WAGON,PASSENGER VEHICLE,,,,UNSPECIFIED,UNSPECIFIED,,,
3334094,11/12/2015,19:00,MANHATTAN,10010,40.7422733,-73.9892676,"(40.7422733, -73.9892676)",5 AVENUE,WEST 23 STREET,,0,0,0,0,0,0,0,0,TAXI,,,,,LOST CONSCIOUSNESS,LOST CONSCIOUSNESS,,,
3415202,3/24/2016,14:45,BROOKLYN,11204,40.6144482,-73.9808058,"(40.6144482, -73.9808058)",BAY PARKWAY,64 STREET,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,DRIVER INATTENTION/DISTRACTION,DRIVER INATTENTION/DISTRACTION,,,
3564950,11/18/2016,23:11,MANHATTAN,10013,40.7170989,-73.9985895,"(40.7170989, -73.9985895)",CANAL STREET,MULBERRY STREET,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,TAXI,,,,DRIVER INATTENTION/DISTRACTION,DRIVER INATTENTION/DISTRACTION,,,
3217782,5/10/2015,0:05,BRONX,10468,40.8596442,-73.8998217,"(40.8596442, -73.8998217)",CRESTON AVENUE,EAST 184 STREET,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,LIVERY VEHICLE,,,,OTHER VEHICULAR,FAILURE TO YIELD RIGHT-OF-WAY,,,
3305033,9/27/2015,21:00,QUEENS,11421,40.6959506,-73.8623681,"(40.6959506, -73.8623681)",FOREST PARKWAY,PARK LA SOUTH,,0,0,0,0,0,0,0,0,SPORT UTILITY/STATION WAGON,PASSENGER VEHICLE,,,,FAILURE TO YIELD RIGHT-OF-WAY,UNSPECIFIED,,,
3415996,4/3/2016,12:05,BROOKLYN,11219,40.6346733,-73.9960656,"(40.6346733, -73.9960656)",12 AVENUE,52 STREET,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,,,,,DRIVER INATTENTION/DISTRACTION,DRIVER INATTENTION/DISTRACTION,,,
3374082,1/20/2016,16:25,BROOKLYN,11223,40.5897547,-73.9742456,"(40.5897547, -73.9742456)",,,2550 MCDONALD AVENUE,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,,,,,OBSTRUCTION/DEBRIS,,,,
3506643,8/24/2016,19:08,,,,,,2 AVENUE,,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,,,,,UNSPECIFIED,UNSPECIFIED,,,
3147949,1/6/2015,11:30,MANHATTAN,10019,40.7654191,-73.9838236,"(40.7654191, -73.9838236)",WEST 55 STREET,8 AVENUE,,0,0,0,0,0,0,0,0,SPORT UTILITY/STATION WAGON,SPORT UTILITY/STATION WAGON,,,,PAVEMENT SLIPPERY,UNSPECIFIED,,,
3160467,1/29/2015,12:30,BROOKLYN,11230,40.6335165,-73.9693901,"(40.6335165, -73.9693901)",WEBSTER AVENUE,EAST 8 STREET,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,VAN,,,,BACKING UNSAFELY,UNSPECIFIED,,,
3237885,6/11/2015,9:28,MANHATTAN,10025,40.7948277,-73.9762321,"(40.7948277, -73.9762321)",RIVERSIDE DRIVE,WEST 94 STREET,,0,0,0,0,0,0,0,0,LARGE COM VEH(6 OR MORE TIRES),OTHER,,,,,,,,
3519129,9/13/2016,17:09,,,,,,90 STREET,,,1,0,1,0,0,0,0,0,BICYCLE,,,,,DRIVER INATTENTION/DISTRACTION,,,,
3202355,4/14/2015,15:30,,,,,,EAST GUN HILL ROAD,GUNTHER AVENUE,,1,0,0,0,0,0,1,0,UNKNOWN,PASSENGER VEHICLE,,,,UNSPECIFIED,UNSPECIFIED,,,
3565307,11/21/2016,6:11,MANHATTAN,10024,40.7871634,-73.9716812,"(40.7871634, -73.9716812)",WEST 87 STREET,COLUMBUS AVENUE,,0,0,0,0,0,0,0,0,SPORT UTILITY/STATION WAGON,,,,,UNSPECIFIED,,,,
3394461,2/23/2016,13:13,,,,,,,,PARKING LOT BROADWAY @ WHITNEY AVE,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,SPORT UTILITY/STATION WAGON,,,,BACKING UNSAFELY,UNSPECIFIED,,,
3296482,9/12/2015,20:30,QUEENS,11385,40.7001228,-73.9062104,"(40.7001228, -73.9062104)",CYPRESS AVENUE,MYRTLE AVENUE,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,SPORT UTILITY/STATION WAGON,,,,FATIGUED/DROWSY,UNSPECIFIED,,,
3455236,6/1/2016,20:38,,,,,,VARICK STREET,,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,LARGE COM VEH(6 OR MORE TIRES),,,,UNSPECIFIED,UNSPECIFIED,,,
3242511,6/19/2015,15:30,BROOKLYN,11201,40.6936035,-73.9927445,"(40.6936035, -73.9927445)",CLINTON STREET,REMSEN STREET,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,SPORT UTILITY/STATION WAGON,,,,DRIVER INATTENTION/DISTRACTION,UNSPECIFIED,,,
3424959,3/23/2016,7:40,,,40.7264469,-73.7657842,"(40.7264469, -73.7657842)",FRANCIS LEWIS BLVD,,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,AGGRESSIVE DRIVING/ROAD RAGE,AGGRESSIVE DRIVING/ROAD RAGE,,,
